configName      Platooning
iniFile         omnetpp.ini
processID       8349
runID           Platooning-0-20191231-13:04:32-8349
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:04:32.494
endDateTime     2019-12-31 13:04:51.494
duration        0 hour, 0 minute, 19 second


index     timeStamp   vehid               lane                lanepos             speed               accel               timegapsetting      timegap             drivingdistance     
3         0.20        veh1.2              1to2_2              78.80               0.03                0.19                0.55                72.01               0.00                
3         0.20        veh1.3              1to2_2              71.70               0.03                0.19                0.55                72.01               0.00                
3         0.20        veh1.4              1to2_2              64.60               0.03                0.17                0.55                76.43               0.00                

4         0.30        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
4         0.30        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
4         0.30        veh.1               1to2_0              92.91               0.05                0.20                0.55                44.09               0.01                
4         0.30        veh.2               1to2_0              83.81               0.05                0.26                0.55                74.98               0.01                
4         0.30        veh.3               1to2_0              71.71               0.06                0.26                0.55                38.13               0.01                
4         0.30        veh.4               1to2_0              64.61               0.04                0.13                3.50                51.40               0.01                
4         0.30        veh.5               1to2_0              57.51               0.05                0.22                0.55                42.76               0.01                
4         0.30        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
4         0.30        veh1.1              1to2_2              90.91               0.05                0.20                0.55                86.25               0.01                
4         0.30        veh1.2              1to2_2              78.81               0.05                0.26                0.55                38.40               0.01                
4         0.30        veh1.3              1to2_2              71.71               0.06                0.26                0.55                38.13               0.01                
4         0.30        veh1.4              1to2_2              64.61               0.04                0.13                3.50                51.40               0.01                

5         0.40        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
5         0.40        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
5         0.40        veh.1               1to2_0              92.92               0.07                0.21                0.55                30.58               0.02                
5         0.40        veh.2               1to2_0              83.82               0.08                0.29                0.55                48.78               0.02                
5         0.40        veh.3               1to2_0              71.72               0.09                0.31                0.55                24.47               0.02                
5         0.40        veh.4               1to2_0              64.61               0.05                0.06                3.50                44.74               0.01                
5         0.40        veh.5               1to2_0              57.52               0.07                0.26                0.55                28.07               0.02                
5         0.40        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
5         0.40        veh1.1              1to2_2              90.92               0.07                0.21                0.55                59.91               0.02                
5         0.40        veh1.2              1to2_2              78.82               0.08                0.29                0.55                24.97               0.02                
5         0.40        veh1.3              1to2_2              71.72               0.09                0.31                0.55                24.47               0.02                
5         0.40        veh1.4              1to2_2              64.61               0.05                0.06                3.50                44.74               0.01                

6         0.50        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
6         0.50        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
6         0.50        veh.1               1to2_0              92.92               0.09                0.19                0.55                23.90               0.02                
6         0.50        veh.2               1to2_0              83.83               0.11                0.30                0.55                35.83               0.03                
6         0.50        veh.3               1to2_0              71.73               0.12                0.33                0.55                17.64               0.03                
6         0.50        veh.4               1to2_0              64.62               0.05                -0.00               3.50                45.33               0.02                
6         0.50        veh.5               1to2_0              57.53               0.10                0.25                0.55                20.94               0.03                
6         0.50        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
6         0.50        veh1.1              1to2_2              90.92               0.09                0.19                0.55                46.93               0.02                
6         0.50        veh1.2              1to2_2              78.83               0.11                0.30                0.55                18.33               0.03                
6         0.50        veh1.3              1to2_2              71.73               0.12                0.33                0.55                17.64               0.03                
6         0.50        veh1.4              1to2_2              64.62               0.05                -0.00               3.50                45.33               0.02                

7         0.60        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
7         0.60        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
7         0.60        veh.1               1to2_0              92.93               0.10                0.15                0.55                20.33               0.03                
7         0.60        veh.2               1to2_0              83.84               0.14                0.28                0.55                28.68               0.04                
7         0.60        veh.3               1to2_0              71.75               0.15                0.33                0.55                13.78               0.05                
7         0.60        veh.4               1to2_0              64.62               0.04                -0.04               3.50                49.49               0.02                
7         0.60        veh.5               1to2_0              57.54               0.12                0.21                0.55                17.21               0.04                
7         0.60        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
7         0.60        veh1.1              1to2_2              90.93               0.10                0.15                0.55                40.02               0.03                
7         0.60        veh1.2              1to2_2              78.84               0.14                0.28                0.55                14.66               0.04                
7         0.60        veh1.3              1to2_2              71.75               0.15                0.33                0.55                13.78               0.05                
7         0.60        veh1.4              1to2_2              64.62               0.04                -0.04               3.50                49.49               0.02                

8         0.70        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
8         0.70        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
8         0.70        veh.1               1to2_0              92.95               0.11                0.10                0.55                18.48               0.05                
8         0.70        veh.2               1to2_0              83.86               0.17                0.24                0.55                24.53               0.06                
8         0.70        veh.3               1to2_0              71.76               0.18                0.31                0.55                11.45               0.06                
8         0.70        veh.4               1to2_0              64.63               0.04                -0.03               3.50                53.26               0.03                
8         0.70        veh.5               1to2_0              57.55               0.14                0.15                0.55                15.24               0.05                
8         0.70        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
8         0.70        veh1.1              1to2_2              90.95               0.11                0.10                0.55                36.48               0.05                
8         0.70        veh1.2              1to2_2              78.86               0.17                0.24                0.55                12.52               0.06                
8         0.70        veh1.3              1to2_2              71.76               0.18                0.31                0.55                11.45               0.06                
8         0.70        veh1.4              1to2_2              64.63               0.04                -0.03               3.50                53.26               0.03                

9         0.80        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
9         0.80        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
9         0.80        veh.1               1to2_0              92.96               0.11                0.04                0.55                17.78               0.06                
9         0.80        veh.2               1to2_0              83.88               0.18                0.17                0.55                22.16               0.08                
9         0.80        veh.3               1to2_0              71.78               0.21                0.26                0.55                10.00               0.08                
9         0.80        veh.4               1to2_0              64.63               0.04                0.01                3.50                52.12               0.03                
9         0.80        veh.5               1to2_0              57.57               0.14                0.08                0.55                14.29               0.07                
9         0.80        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
9         0.80        veh1.1              1to2_2              90.96               0.11                0.04                0.55                35.18               0.06                
9         0.80        veh1.2              1to2_2              78.88               0.18                0.17                0.55                11.29               0.08                
9         0.80        veh1.3              1to2_2              71.78               0.21                0.26                0.55                10.00               0.08                
9         0.80        veh1.4              1to2_2              64.63               0.04                0.01                3.50                52.12               0.03                

10        0.90        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
10        0.90        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
10        0.90        veh.1               1to2_0              92.97               0.11                -0.02               0.55                18.00               0.07                
10        0.90        veh.2               1to2_0              83.90               0.19                0.10                0.55                21.01               0.10                
10        0.90        veh.3               1to2_0              71.81               0.23                0.20                0.55                9.12                0.11                
10        0.90        veh.4               1to2_0              64.63               0.05                0.06                3.50                45.82               0.03                
10        0.90        veh.5               1to2_0              57.58               0.15                0.02                0.55                14.00               0.08                
10        0.90        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
10        0.90        veh1.1              1to2_2              90.97               0.11                -0.02               0.55                35.72               0.07                
10        0.90        veh1.2              1to2_2              78.90               0.19                0.10                0.55                10.69               0.10                
10        0.90        veh1.3              1to2_2              71.81               0.23                0.20                0.55                9.12                0.11                
10        0.90        veh1.4              1to2_2              64.63               0.05                0.06                3.50                45.82               0.03                

11        1.00        flow1.0             1to2_1              0.00                0.00                0.00                1.64                -1.00               0.00                
11        1.00        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
11        1.00        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
11        1.00        veh.1               1to2_0              92.98               0.11                -0.07               0.55                19.17               0.08                
11        1.00        veh.2               1to2_0              83.92               0.19                0.01                0.55                20.83               0.12                
11        1.00        veh.3               1to2_0              71.83               0.24                0.12                0.55                8.65                0.13                
11        1.00        veh.4               1to2_0              64.64               0.06                0.10                3.50                38.31               0.04                
11        1.00        veh.5               1to2_0              57.60               0.14                -0.03               0.55                14.19               0.10                
11        1.00        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
11        1.00        veh1.1              1to2_2              90.98               0.11                -0.07               0.55                38.13               0.08                
11        1.00        veh1.2              1to2_2              78.92               0.19                0.01                0.55                10.57               0.12                
11        1.00        veh1.3              1to2_2              71.83               0.24                0.12                0.55                8.65                0.13                
11        1.00        veh1.4              1to2_2              64.64               0.06                0.10                3.50                38.31               0.04                

12        1.10        flow1.0             1to2_1              0.03                0.30                3.00                1.64                -1.00               0.03                
12        1.10        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
12        1.10        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
12        1.10        veh.1               1to2_0              92.99               0.09                -0.12               0.55                21.50               0.09                
12        1.10        veh.2               1to2_0              83.94               0.19                -0.07               0.55                21.59               0.14                
12        1.10        veh.3               1to2_0              71.86               0.24                0.03                0.55                8.51                0.16                
12        1.10        veh.4               1to2_0              64.65               0.07                0.11                3.50                32.40               0.05                
12        1.10        veh.5               1to2_0              57.61               0.14                -0.06               0.55                14.75               0.11                
12        1.10        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
12        1.10        veh1.1              1to2_2              90.99               0.09                -0.12               0.55                42.88               0.09                
12        1.10        veh1.2              1to2_2              78.94               0.19                -0.07               0.55                10.93               0.14                
12        1.10        veh1.3              1to2_2              71.86               0.24                0.03                0.55                8.51                0.16                
12        1.10        veh1.4              1to2_2              64.65               0.07                0.11                3.50                32.40               0.05                

13        1.20        flow1.0             1to2_1              0.09                0.60                3.00                1.64                -1.00               0.09                
13        1.20        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
13        1.20        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
13        1.20        veh.1               1to2_0              93.00               0.08                -0.15               0.55                25.59               0.10                
13        1.20        veh.2               1to2_0              83.95               0.17                -0.15               0.55                23.40               0.15                
13        1.20        veh.3               1to2_0              71.88               0.24                -0.06               0.55                8.68                0.18                
13        1.20        veh.4               1to2_0              64.65               0.08                0.10                3.50                28.62               0.05                
13        1.20        veh.5               1to2_0              57.62               0.13                -0.08               0.55                15.65               0.12                
13        1.20        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
13        1.20        veh1.1              1to2_2              91.00               0.08                -0.15               0.55                51.13               0.10                
13        1.20        veh1.2              1to2_2              78.95               0.17                -0.15               0.55                11.82               0.15                
13        1.20        veh1.3              1to2_2              71.88               0.24                -0.06               0.55                8.68                0.18                
13        1.20        veh1.4              1to2_2              64.65               0.08                0.10                3.50                28.62               0.05                

14        1.30        flow1.0             1to2_1              0.18                0.90                3.00                1.64                -1.00               0.18                
14        1.30        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
14        1.30        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
14        1.30        veh.1               1to2_0              93.00               0.00                -0.78               0.55                -1.00               0.10                
14        1.30        veh.2               1to2_0              83.97               0.15                -0.21               0.55                26.62               0.17                
14        1.30        veh.3               1to2_0              71.90               0.22                -0.14               0.55                9.20                0.20                
14        1.30        veh.4               1to2_0              64.66               0.08                0.06                3.50                26.62               0.06                
14        1.30        veh.5               1to2_0              57.63               0.12                -0.10               0.55                16.91               0.13                
14        1.30        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
14        1.30        veh1.1              1to2_2              91.00               0.00                -0.78               0.55                -1.00               0.10                
14        1.30        veh1.2              1to2_2              78.97               0.15                -0.21               0.55                13.40               0.17                
14        1.30        veh1.3              1to2_2              71.90               0.22                -0.14               0.55                9.20                0.20                
14        1.30        veh1.4              1to2_2              64.66               0.08                0.06                3.50                26.62               0.06                

15        1.40        flow1.0             1to2_1              0.30                1.20                3.00                1.64                -1.00               0.30                
15        1.40        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
15        1.40        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
15        1.40        veh.1               1to2_0              93.00               0.00                0.00                0.55                -1.00               0.10                
15        1.40        veh.2               1to2_0              83.98               0.11                -0.38               0.55                35.60               0.18                
15        1.40        veh.3               1to2_0              71.92               0.20                -0.22               0.55                10.15               0.22                
15        1.40        veh.4               1to2_0              64.67               0.09                0.03                3.50                25.95               0.07                
15        1.40        veh.5               1to2_0              57.65               0.11                -0.11               0.55                18.60               0.15                
15        1.40        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
15        1.40        veh1.1              1to2_2              91.00               0.00                0.00                0.55                -1.00               0.10                
15        1.40        veh1.2              1to2_2              78.98               0.11                -0.38               0.55                17.87               0.18                
15        1.40        veh1.3              1to2_2              71.92               0.20                -0.22               0.55                10.15               0.22                
15        1.40        veh1.4              1to2_2              64.67               0.09                0.03                3.50                25.95               0.07                

16        1.50        flow1.0             1to2_1              0.45                1.50                3.00                1.64                -1.00               0.45                
16        1.50        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
16        1.50        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
16        1.50        veh.1               1to2_0              93.00               0.00                0.00                0.55                4645.73             0.10                
16        1.50        veh.2               1to2_0              83.99               0.08                -0.36               0.55                52.43               0.19                
16        1.50        veh.3               1to2_0              71.94               0.17                -0.30               0.55                11.89               0.24                
16        1.50        veh.4               1to2_0              64.68               0.09                -0.01               3.50                26.22               0.08                
16        1.50        veh.5               1to2_0              57.65               0.10                -0.12               0.55                20.85               0.15                
16        1.50        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
16        1.50        veh1.1              1to2_2              91.00               0.00                0.00                0.55                9281.75             0.10                
16        1.50        veh1.2              1to2_2              78.99               0.08                -0.36               0.55                26.27               0.19                
16        1.50        veh1.3              1to2_2              71.94               0.17                -0.30               0.55                11.89               0.24                
16        1.50        veh1.4              1to2_2              64.68               0.09                -0.01               3.50                26.22               0.08                

17        1.60        flow1.0             1to2_1              0.63                1.80                3.00                1.64                -1.00               0.63                
17        1.60        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
17        1.60        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
17        1.60        veh.1               1to2_0              93.00               0.00                0.01                0.55                1747.10             0.10                
17        1.60        veh.2               1to2_0              83.99               0.04                -0.33               0.55                91.14               0.19                
17        1.60        veh.3               1to2_0              71.95               0.14                -0.36               0.55                14.97               0.25                
17        1.60        veh.4               1to2_0              64.69               0.08                -0.03               3.50                27.10               0.09                
17        1.60        veh.5               1to2_0              57.66               0.09                -0.12               0.55                23.79               0.16                
17        1.60        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
17        1.60        veh1.1              1to2_2              91.00               0.00                0.01                0.55                3490.66             0.10                
17        1.60        veh1.2              1to2_2              78.99               0.04                -0.33               0.55                45.62               0.19                
17        1.60        veh1.3              1to2_2              71.95               0.14                -0.36               0.55                14.97               0.25                
17        1.60        veh1.4              1to2_2              64.69               0.08                -0.03               3.50                27.10               0.09                

18        1.70        flow1.0             1to2_1              0.84                2.10                3.00                1.64                -1.00               0.84                
18        1.70        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
18        1.70        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
18        1.70        veh.1               1to2_0              93.00               0.00                0.01                0.55                998.74              0.10                
18        1.70        veh.2               1to2_0              83.99               0.00                -0.44               0.55                -1.00               0.19                
18        1.70        veh.3               1to2_0              71.96               0.10                -0.38               0.55                20.74               0.26                
18        1.70        veh.4               1to2_0              64.70               0.08                -0.03               3.50                28.31               0.10                
18        1.70        veh.5               1to2_0              57.67               0.07                -0.12               0.55                27.58               0.17                
18        1.70        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
18        1.70        veh1.1              1to2_2              91.00               0.00                0.01                0.55                1995.55             0.10                
18        1.70        veh1.2              1to2_2              78.99               0.00                -0.44               0.55                -1.00               0.19                
18        1.70        veh1.3              1to2_2              71.96               0.10                -0.38               0.55                20.74               0.26                
18        1.70        veh1.4              1to2_2              64.70               0.08                -0.03               3.50                28.31               0.10                

19        1.80        flow1.0             1to2_1              1.08                2.40                3.00                1.64                -1.00               1.08                
19        1.80        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
19        1.80        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
19        1.80        veh.1               1to2_0              93.00               0.00                0.01                0.55                694.84              0.10                
19        1.80        veh.2               1to2_0              83.99               0.00                0.00                0.55                -1.00               0.19                
19        1.80        veh.3               1to2_0              71.97               0.06                -0.41               0.55                35.60               0.27                
19        1.80        veh.4               1to2_0              64.70               0.08                -0.04               3.50                29.61               0.10                
19        1.80        veh.5               1to2_0              57.68               0.06                -0.11               0.55                32.26               0.18                
19        1.80        veh1                1to2_2              100.00              0.00                0.00                0.55                -1.00               0.00                
19        1.80        veh1.1              1to2_2              91.00               0.00                0.01                0.55                1388.44             0.10                
19        1.80        veh1.2              1to2_2              78.99               0.00                0.00                0.55                -1.00               0.19                
19        1.80        veh1.3              1to2_2              71.97               0.06                -0.41               0.55                35.60               0.27                
19        1.80        veh1.4              1to2_2              64.70               0.08                -0.04               3.50                29.61               0.10                

20        1.90        flow1.0             1to2_1              1.35                2.70                3.00                1.64                -1.00               1.35                
20        1.90        stopped             1to2_2              567.00              0.00                0.00                1.64                -1.00               0.00                
20        1.90        veh                 1to2_0              100.00              0.00                0.00                0.55                -1.00               0.00                
20        1.90        veh.1               1to2_0              93.00               0.00                0.01                0.55                545.29              0.10                
20        1.90        veh.2               1to2_0              83.99               0.00                0.01                0.55                5926.29             0.19                
20        1.90        veh.3               1to2_0              71.97               0.02                -0.33               0.55                84.73               0.27                
20        1.90        veh.4               1to2_0              64.71               0.07                -0.04               3.50                30.97               0.11                
20        1.90        veh.5               1to2_0              57.68               0.05                -0.09               0.55                37.65               0.18                
